order_id,customer_id,customer_name,product_name,category,quantity,unit_price,order_date,status
ZPT101502,CUST3693,Harsh Malhotra,Bournvita 500g,Beverages,9,403.29,2024-11-20,Delivered
ZPT101503,CUST2129,Rahul Joshi,Bournvita 500g,Beverages,7,357.25,2023-11-27,Delivered
ZPT101504,CUST2010,Swati Kulkarni,Sprite 750ml,Cold Drinks,3,398.38,2023-09-10,Delivered
ZPT101505,CUST4070,Sanjay Das,Amul Butter 500g,Dairy,9,403.67,2024-10-30,Delivered
ZPT101506,CUST4959,Anita Dubey,Nescafe Classic 50g,Beverages,5,354.79,2024-05-13,Pending
ZPT101507,CUST4810,Pranav Jain,Red Bull 250ml,Energy Drinks,8,764.23,2023-11-02,Delivered
ZPT101508,CUST4480,Meera Thomas,Epigamia Greek Yogurt 90g,Dairy,2,578.11,2023-04-10,Pending
ZPT101509,CUST3477,Nikhil Chopra,Aashirvaad Atta 5kg,Staples,3,801.53,2023-04-14,Delivered
ZPT101510,CUST4238,Lakshmi Bose,India Gate Basmati 1kg,Staples,2,51.33,2024-02-23,Delivered
ZPT101511,CUST4779,Nisha Pandey,Tropicana Guava 1L,Juices,8,158.41,2023-08-06,Pending
ZPT101512,CUST4405,Aditi Choudhary,India Gate Basmati 1kg,Staples,10,70.19,2024-09-09,Delivered
ZPT101513,CUST4906,Deepak Mishra,Haldiram Bhujia 200g,Snacks,1,685.03,2024-08-14,Delivered
ZPT101514,CUST1540,Tarun Banerjee,Aashirvaad Atta 5kg,Staples,10,53.84,2024-10-04,Delivered
ZPT101515,CUST3554,Anita Dubey,India Gate Basmati 1kg,Staples,7,746.56,2024-05-17,Pending
ZPT101516,CUST2700,Aarav Shah,Quaker Oats 500g,Breakfast,9,788.76,2024-01-13,Delivered
ZPT101517,CUST4379,Rohan Verma,Tropicana Guava 1L,Juices,10,23.69,2023-02-25,Delivered
ZPT101518,CUST4378,Sunita Rawat,Nescafe Classic 50g,Beverages,5,497.54,2023-02-25,Pending
ZPT101519,CUST3234,Sanjay Das,Nescafe Classic 50g,Beverages,7,714.6,2024-01-29,Processing
ZPT101520,CUST2330,Rajesh Sinha,Lays Cream Onion 26g,Snacks,8,66.65,2024-05-06,Returned
ZPT101521,CUST3138,Suresh Rao,Real Fruit Juice 1L,Juices,6,411.47,2024-09-20,Cancelled
ZPT101522,CUST4268,Meera Thomas,Good Day Cashew 87g,Biscuits,3,346.5,2023-12-08,Delivered
ZPT101523,CUST4025,Divya Pillai,Real Fruit Juice 1L,Juices,3,16.75,2023-12-20,Delivered
ZPT101524,CUST2559,Mohit Bhatt,Too Yumm Multigrain 60g,Snacks,6,801.0,2023-07-30,Returned
ZPT101525,CUST2859,Meera Thomas,Vim Dishwash Bar 200g,Cleaning,9,423.28,2023-08-25,Delivered
ZPT101526,CUST3173,Meera Thomas,MTR Poha 500g,Breakfast,9,769.05,2024-06-15,Pending
ZPT101527,CUST2564,Pranav Jain,Vim Dishwash Bar 200g,Cleaning,6,144.21,2023-04-05,Processing
ZPT101528,CUST4352,Meera Thomas,Aashirvaad Atta 5kg,Staples,3,398.54,2023-10-22,Delivered
ZPT101529,CUST2751,Kiran Nair,Colgate Toothpaste 200g,Personal Care,5,291.53,2024-07-26,Processing
ZPT101530,CUST3866,Amit Sharma,Parle-G Biscuits 100g,Biscuits,5,166.36,2024-02-06,Delivered
ZPT101531,CUST4454,Amit Sharma,Mother Dairy Curd 400g,Dairy,2,173.57,2023-12-06,Returned
ZPT101532,CUST1081,Rajesh Sinha,Bournvita 500g,Beverages,8,653.31,2023-09-25,Delivered
ZPT101533,CUST4398,Ananya Singh,Pilsbury Maida 1kg,Staples,2,89.6,2024-04-06,Delivered
ZPT101534,CUST4451,Anjali Menon,Colgate Toothpaste 200g,Personal Care,10,704.48,2023-06-14,Cancelled
ZPT101535,CUST2631,Nisha Pandey,Surf Excel 1kg,Cleaning,5,760.48,2024-04-15,Delivered
ZPT101536,CUST2453,Neha Gupta,Lays Cream Onion 26g,Snacks,7,227.29,2023-06-02,Delivered
ZPT101537,CUST2759,Neha Gupta,Colgate Toothpaste 200g,Personal Care,2,837.62,2023-12-04,Cancelled
ZPT101538,CUST3065,Lakshmi Bose,Tropicana Guava 1L,Juices,4,72.55,2023-09-14,Delivered
ZPT101539,CUST3892,Riya Desai,Colgate Toothpaste 200g,Personal Care,7,56.58,2023-10-20,Processing
ZPT101540,CUST1423,Nikhil Chopra,Surf Excel 1kg,Cleaning,10,49.31,2024-08-20,Processing
ZPT101541,CUST2155,Neha Gupta,Amul Milk 1L,Dairy,1,23.08,2023-09-30,Delivered
ZPT101542,CUST3062,Swati Kulkarni,Sprite 750ml,Cold Drinks,3,77.07,2024-04-18,Cancelled
ZPT101543,CUST3004,Kiran Nair,Coca-Cola 1.25L,Cold Drinks,9,319.8,2024-03-19,Delivered
ZPT101544,CUST3551,Pranav Jain,Harpic Toilet Cleaner 500ml,Cleaning,5,456.94,2024-02-27,Delivered
ZPT101545,CUST1594,Rahul Joshi,Pilsbury Maida 1kg,Staples,8,487.08,2024-05-26,Returned
ZPT101546,CUST2686,Riya Desai,Dettol Soap 75g,Personal Care,2,150.7,2024-06-24,Pending
ZPT101547,CUST1886,Divya Pillai,Dove Shampoo 180ml,Personal Care,2,877.08,2024-09-23,Processing
ZPT101548,CUST3262,Simran Kaur,Bournvita 500g,Beverages,4,735.49,2024-03-19,Delivered
ZPT101549,CUST4015,Pranav Jain,Good Day Cashew 87g,Biscuits,8,506.36,2024-01-09,Returned
ZPT101550,CUST3977,Arjun Patel,Paper Boat Aam Panna 250ml,Juices,10,737.39,2023-04-06,Delivered
ZPT101551,CUST3597,Lakshmi Bose,Red Bull 250ml,Energy Drinks,7,488.96,2023-07-19,Processing
ZPT101552,CUST1657,Priya Mehta,Haldiram Bhujia 200g,Snacks,2,918.27,2024-11-13,Delivered
ZPT101553,CUST2290,Harsh Malhotra,Fortune Rice 5kg,Staples,5,170.78,2023-11-09,Delivered
ZPT101554,CUST2952,Kiran Nair,Coca-Cola 1.25L,Cold Drinks,6,627.18,2024-05-07,Processing
ZPT101555,CUST2409,Arjun Patel,Tropicana Guava 1L,Juices,7,736.08,2023-03-18,Processing
ZPT101556,CUST4031,Swati Kulkarni,Dove Shampoo 180ml,Personal Care,2,510.11,2024-10-15,Pending
ZPT101557,CUST2645,Anita Dubey,Minute Maid Orange 1L,Juices,10,480.39,2023-10-09,Delivered
ZPT101558,CUST3665,Lakshmi Bose,Dettol Soap 75g,Personal Care,9,463.04,2024-09-04,Delivered
ZPT101559,CUST4027,Anjali Menon,Dove Shampoo 180ml,Personal Care,5,402.15,2023-01-08,Returned
ZPT101560,CUST3014,Anita Dubey,Kellogg's Corn Flakes 250g,Breakfast,9,861.18,2024-11-15,Delivered
ZPT101561,CUST3111,Bhavna Yadav,Sprite 750ml,Cold Drinks,10,894.4,2024-05-26,Delivered
ZPT101562,CUST4106,Nikhil Chopra,Amul Milk 1L,Dairy,7,421.19,2023-12-15,Delivered
ZPT101563,CUST4621,Harsh Malhotra,Fortune Sunflower Oil 1L,Oils,2,389.4,2023-06-09,Delivered
ZPT101564,CUST3667,Arjun Patel,MTR Poha 500g,Breakfast,6,576.63,2023-05-15,Pending
ZPT101565,CUST4405,Rohan Verma,Aashirvaad Atta 5kg,Staples,7,366.33,2024-01-27,Delivered
ZPT101566,CUST1309,Kavya Nair,Parle-G Biscuits 100g,Biscuits,1,60.55,2023-12-03,Delivered
ZPT101567,CUST3429,Manish Tiwari,Fortune Sunflower Oil 1L,Oils,10,259.85,2024-01-12,Delivered
ZPT101568,CUST2434,Swati Kulkarni,MTR Poha 500g,Breakfast,1,56.21,2024-06-16,Delivered
ZPT101569,CUST3936,Manish Tiwari,Fortune Sunflower Oil 1L,Oils,7,576.81,2023-11-09,Delivered
ZPT101570,CUST2603,Swati Kulkarni,Epigamia Greek Yogurt 90g,Dairy,8,382.96,2024-01-25,Delivered
ZPT101571,CUST2059,Rohan Verma,Harpic Toilet Cleaner 500ml,Cleaning,6,943.85,2023-12-26,Pending
ZPT101572,CUST4349,Gaurav Kapoor,Sunfeast Dark Fantasy 75g,Biscuits,4,772.67,2023-09-22,Processing
ZPT101573,CUST1987,Harsh Malhotra,Parle-G Biscuits 100g,Biscuits,9,849.97,2024-07-15,Processing
ZPT101574,CUST1620,Tarun Banerjee,Minute Maid Orange 1L,Juices,2,202.73,2024-01-21,Pending
ZPT101575,CUST1824,Arjun Patel,Tropicana Guava 1L,Juices,9,799.54,2023-01-18,Pending
ZPT101576,CUST3536,Bhavna Yadav,Aashirvaad Atta 5kg,Staples,7,779.7,2024-03-19,Delivered
ZPT101577,CUST1676,Vijay Kumar,Hide & Seek Biscuits 100g,Biscuits,6,772.77,2024-07-06,Processing
ZPT101578,CUST3509,Amit Sharma,Britannia Bread 400g,Bakery,10,115.57,2023-01-20,Cancelled
ZPT101579,CUST2500,Farhan Qureshi,Sunfeast Dark Fantasy 75g,Biscuits,7,164.04,2023-10-19,Delivered
ZPT101580,CUST3608,Ananya Singh,Colgate Toothpaste 200g,Personal Care,10,252.27,2023-06-19,Returned
ZPT101581,CUST3128,Bhavna Yadav,Mother Dairy Curd 400g,Dairy,3,555.13,2024-06-04,Pending
ZPT101582,CUST3555,Nisha Pandey,Minute Maid Orange 1L,Juices,4,829.39,2024-08-02,Delivered
ZPT101583,CUST3155,Meera Thomas,Coca-Cola 1.25L,Cold Drinks,6,968.3,2024-10-17,Delivered
ZPT101584,CUST1897,Pooja Reddy,Parle-G Biscuits 100g,Biscuits,6,769.73,2023-10-19,Processing
ZPT101585,CUST1872,Amit Sharma,Sprite 750ml,Cold Drinks,5,616.3,2023-01-24,Returned
ZPT101586,CUST3162,Aarav Shah,Britannia Bread 400g,Bakery,2,746.39,2024-05-03,Cancelled
ZPT101587,CUST1866,Swati Kulkarni,Kellogg's Corn Flakes 250g,Breakfast,10,443.79,2024-10-20,Pending
ZPT101588,CUST3906,Rajesh Sinha,Saffola Gold Oil 1L,Oils,3,497.82,2024-01-20,Delivered
ZPT101589,CUST1258,Arjun Patel,Amul Milk 1L,Dairy,5,865.92,2023-08-23,Processing
ZPT101590,CUST3977,Divya Pillai,Dove Shampoo 180ml,Personal Care,9,614.52,2024-08-25,Returned
ZPT101591,CUST3143,Varun Saxena,Paper Boat Aam Panna 250ml,Juices,3,774.46,2024-11-04,Delivered
ZPT101592,CUST1358,Nikhil Chopra,Amul Butter 500g,Dairy,1,784.05,2024-09-07,Pending
ZPT101593,CUST1114,Pooja Reddy,Dove Shampoo 180ml,Personal Care,10,247.39,2024-11-11,Delivered
ZPT101594,CUST4126,Bhavna Yadav,Sunfeast Dark Fantasy 75g,Biscuits,7,828.11,2024-05-20,Pending
ZPT101595,CUST4251,Sunita Rawat,India Gate Basmati 1kg,Staples,2,771.97,2023-08-10,Pending
ZPT101596,CUST1129,Sanjay Das,Colgate Toothpaste 200g,Personal Care,9,780.65,2024-09-21,Processing
ZPT101597,CUST1967,Lakshmi Bose,Parle-G Biscuits 100g,Biscuits,1,910.17,2024-05-20,Delivered
ZPT101598,CUST1052,Kavya Nair,Bournvita 500g,Beverages,7,630.68,2024-01-24,Cancelled
ZPT101599,CUST3924,Farhan Qureshi,Tata Salt 1kg,Staples,1,105.68,2023-02-08,Delivered
ZPT101600,CUST3071,Amit Sharma,Colgate Toothpaste 200g,Personal Care,5,397.49,2024-09-12,Delivered
ZPT101601,CUST1761,Suresh Rao,Haldiram Bhujia 200g,Snacks,1,769.3,2024-05-26,Delivered
ZPT101602,CUST4429,Priya Mehta,Nescafe Classic 50g,Beverages,6,202.86,2024-06-06,Delivered
ZPT101603,CUST3651,Preeti Trivedi,Parle-G Biscuits 100g,Biscuits,2,780.79,2024-06-20,Delivered
ZPT101604,CUST2378,Anjali Menon,Tata Salt 1kg,Staples,10,432.85,2024-01-22,Returned
ZPT101605,CUST2329,Rohan Verma,Colgate Toothpaste 200g,Personal Care,3,633.95,2023-06-30,Delivered
ZPT101606,CUST4395,Gaurav Kapoor,Epigamia Greek Yogurt 90g,Dairy,5,735.01,2023-06-30,Processing
ZPT101607,CUST2185,Anjali Menon,Amul Butter 500g,Dairy,3,842.05,2024-09-23,Returned
ZPT101608,CUST2230,Meera Thomas,Vim Dishwash Bar 200g,Cleaning,5,157.77,2024-09-14,Cancelled
ZPT101609,CUST1775,Vijay Kumar,Nescafe Classic 50g,Beverages,1,972.35,2024-12-14,Cancelled
ZPT101610,CUST3086,Gaurav Kapoor,Amul Butter 500g,Dairy,9,697.88,2023-06-17,Returned
ZPT101611,CUST3646,Pooja Reddy,Fortune Sunflower Oil 1L,Oils,9,555.67,2023-03-07,Processing
ZPT101612,CUST2535,Tarun Banerjee,Surf Excel 1kg,Cleaning,5,387.08,2023-03-22,Returned
ZPT101613,CUST1510,Divya Pillai,Aashirvaad Atta 5kg,Staples,4,639.43,2024-02-07,Delivered
ZPT101614,CUST4081,Arjun Patel,Vim Dishwash Bar 200g,Cleaning,2,80.88,2023-05-30,Delivered
ZPT101615,CUST3931,Nikhil Chopra,Kellogg's Corn Flakes 250g,Breakfast,1,140.67,2023-05-06,Delivered
ZPT101616,CUST1451,Riya Desai,Epigamia Greek Yogurt 90g,Dairy,7,699.69,2024-05-22,Returned
ZPT101617,CUST1120,Kiran Nair,Dettol Soap 75g,Personal Care,7,326.04,2024-09-12,Cancelled
ZPT101618,CUST1186,Kiran Nair,Harpic Toilet Cleaner 500ml,Cleaning,2,622.94,2023-09-30,Returned
ZPT101619,CUST2620,Pranav Jain,Real Fruit Juice 1L,Juices,10,64.85,2023-04-17,Delivered
ZPT101620,CUST2825,Kiran Nair,Lays Cream Onion 26g,Snacks,7,706.21,2023-03-19,Delivered
ZPT101621,CUST4078,Rahul Joshi,Parle-G Biscuits 100g,Biscuits,1,966.87,2024-11-02,Pending
ZPT101622,CUST4458,Nikhil Chopra,Amul Butter 500g,Dairy,8,381.95,2023-01-09,Delivered
ZPT101623,CUST2732,Manish Tiwari,Pilsbury Maida 1kg,Staples,1,89.44,2024-01-22,Cancelled
ZPT101624,CUST2084,Preeti Trivedi,Amul Milk 1L,Dairy,10,354.07,2023-01-07,Delivered
ZPT101625,CUST1352,Arjun Patel,Tropicana Guava 1L,Juices,10,868.66,2024-12-09,Delivered
ZPT101626,CUST2731,Mohit Bhatt,Hide & Seek Biscuits 100g,Biscuits,4,67.76,2024-11-19,Pending
ZPT101627,CUST1151,Sanjay Das,Ariel Washing Powder 500g,Cleaning,2,993.92,2023-12-21,Processing
ZPT101628,CUST1111,Rahul Joshi,Colgate Toothpaste 200g,Personal Care,1,355.27,2024-01-06,Cancelled
ZPT101629,CUST2316,Amit Sharma,Kellogg's Corn Flakes 250g,Breakfast,9,859.35,2023-11-13,Returned
ZPT101630,CUST1195,Kavya Nair,Amul Butter 500g,Dairy,3,795.87,2023-03-05,Delivered
ZPT101631,CUST2541,Farhan Qureshi,Good Day Cashew 87g,Biscuits,9,951.31,2023-07-01,Delivered
ZPT101632,CUST4204,Harsh Malhotra,Saffola Gold Oil 1L,Oils,8,540.59,2024-03-19,Delivered
ZPT101633,CUST4959,Arjun Patel,Mother Dairy Curd 400g,Dairy,5,191.74,2024-01-01,Delivered
ZPT101634,CUST3975,Suresh Rao,Vim Dishwash Bar 200g,Cleaning,6,872.47,2024-01-15,Pending
ZPT101635,CUST4850,Preeti Trivedi,Saffola Gold Oil 1L,Oils,3,186.78,2023-01-02,Delivered
ZPT101636,CUST4342,Bhavna Yadav,Sunfeast Dark Fantasy 75g,Biscuits,2,278.34,2023-07-14,Delivered
ZPT101637,CUST2969,Suresh Rao,Lays Cream Onion 26g,Snacks,9,904.55,2023-02-11,Delivered
ZPT101638,CUST1685,Deepak Mishra,Too Yumm Multigrain 60g,Snacks,8,896.17,2024-05-22,Delivered
ZPT101639,CUST2397,Sunita Rawat,Lay's Classic Chips 26g,Snacks,9,565.9,2023-09-02,Delivered
ZPT101640,CUST1171,Priya Mehta,India Gate Basmati 1kg,Staples,4,949.55,2023-04-16,Delivered
ZPT101641,CUST4086,Shreya Agarwal,Bournvita 500g,Beverages,10,389.33,2023-03-23,Processing
ZPT101642,CUST4697,Sneha Iyer,Ariel Washing Powder 500g,Cleaning,10,450.06,2024-12-16,Cancelled
ZPT101643,CUST2352,Arjun Patel,Bournvita 500g,Beverages,1,716.83,2024-05-31,Delivered
ZPT101644,CUST3202,Divya Pillai,Tata Salt 1kg,Staples,5,342.55,2024-01-03,Delivered
ZPT101645,CUST3777,Rahul Joshi,Amul Butter 500g,Dairy,7,676.24,2023-02-18,Returned
ZPT101646,CUST2340,Meera Thomas,Tata Salt 1kg,Staples,10,681.62,2023-03-26,Delivered
ZPT101647,CUST3247,Suresh Rao,Paper Boat Aam Panna 250ml,Juices,4,647.13,2023-07-08,Delivered
ZPT101648,CUST2548,Ananya Singh,Minute Maid Orange 1L,Juices,1,78.18,2024-04-15,Cancelled
ZPT101649,CUST3025,Tarun Banerjee,Parle-G Biscuits 100g,Biscuits,5,772.04,2024-06-06,Delivered
ZPT101650,CUST2293,Sanjay Das,Britannia Bread 400g,Bakery,1,827.01,2024-10-29,Delivered
ZPT101651,CUST3862,Rahul Joshi,Dove Shampoo 180ml,Personal Care,9,617.32,2023-04-11,Returned
ZPT101652,CUST2822,Nikhil Chopra,Pilsbury Maida 1kg,Staples,6,927.34,2024-09-12,Delivered
ZPT101653,CUST2228,Swati Kulkarni,Britannia Bread 400g,Bakery,8,293.17,2023-02-09,Pending
ZPT101654,CUST4830,Sanjay Das,Lay's Classic Chips 26g,Snacks,2,266.39,2023-07-27,Delivered
ZPT101655,CUST4566,Kavya Nair,Coca-Cola 1.25L,Cold Drinks,8,767.92,2024-06-09,Processing
ZPT101656,CUST2184,Sneha Iyer,India Gate Basmati 1kg,Staples,9,990.77,2024-01-19,Delivered
ZPT101657,CUST2892,Rahul Joshi,Vim Dishwash Bar 200g,Cleaning,1,574.9,2024-06-28,Delivered
ZPT101658,CUST3417,Priya Mehta,Real Fruit Juice 1L,Juices,10,664.6,2023-03-27,Delivered
ZPT101659,CUST4073,Kiran Nair,Mother Dairy Curd 400g,Dairy,2,884.23,2023-01-27,Cancelled
ZPT101660,CUST1918,Mohit Bhatt,Surf Excel 1kg,Cleaning,10,603.28,2023-01-04,Returned
ZPT101661,CUST1290,Shreya Agarwal,Parle-G Biscuits 100g,Biscuits,6,528.22,2024-02-24,Delivered
ZPT101662,CUST3974,Pooja Reddy,Red Bull 250ml,Energy Drinks,5,599.22,2023-05-14,Delivered
ZPT101663,CUST1920,Tarun Banerjee,Ariel Washing Powder 500g,Cleaning,3,554.11,2023-05-12,Delivered
ZPT101664,CUST3185,Amit Sharma,Coca-Cola 1.25L,Cold Drinks,7,807.87,2023-02-05,Delivered
ZPT101665,CUST2674,Simran Kaur,Coca-Cola 1.25L,Cold Drinks,8,573.37,2024-04-05,Delivered
ZPT101666,CUST4975,Sunita Rawat,Fortune Sunflower Oil 1L,Oils,7,816.96,2023-04-23,Processing
ZPT101667,CUST3699,Rajesh Sinha,Britannia Bread 400g,Bakery,9,128.92,2023-03-26,Delivered
ZPT101668,CUST4986,Varun Saxena,Nescafe Classic 50g,Beverages,6,864.64,2024-07-28,Pending
ZPT101669,CUST1809,Swati Kulkarni,Dettol Soap 75g,Personal Care,10,518.61,2023-12-04,Cancelled
ZPT101670,CUST4651,Varun Saxena,Fortune Sunflower Oil 1L,Oils,10,221.76,2024-12-06,Returned
ZPT101671,CUST2529,Sneha Iyer,Quaker Oats 500g,Breakfast,1,395.37,2023-01-01,Delivered
ZPT101672,CUST3489,Deepak Mishra,Fortune Rice 5kg,Staples,1,929.37,2023-11-27,Delivered
ZPT101673,CUST3913,Gaurav Kapoor,Dettol Soap 75g,Personal Care,7,32.59,2023-03-25,Delivered
ZPT101674,CUST2084,Harsh Malhotra,Nescafe Classic 50g,Beverages,9,339.08,2024-06-11,Delivered
ZPT101675,CUST3258,Deepak Mishra,Fortune Sunflower Oil 1L,Oils,3,636.33,2023-03-07,Cancelled
ZPT101676,CUST3039,Kiran Nair,Sprite 750ml,Cold Drinks,4,300.05,2023-08-26,Processing
ZPT101677,CUST2696,Rohan Verma,Pilsbury Maida 1kg,Staples,4,138.92,2024-09-05,Delivered
ZPT101678,CUST3704,Ananya Singh,Bournvita 500g,Beverages,5,786.21,2023-08-05,Delivered
ZPT101679,CUST2836,Swati Kulkarni,Too Yumm Multigrain 60g,Snacks,9,266.89,2024-07-16,Cancelled
ZPT101680,CUST2715,Pranav Jain,Amul Milk 1L,Dairy,1,185.09,2023-09-04,Delivered
ZPT101681,CUST3702,Aarav Shah,Vim Dishwash Bar 200g,Cleaning,9,508.59,2024-03-26,Delivered
ZPT101682,CUST3595,Swati Kulkarni,Colgate Toothpaste 200g,Personal Care,7,545.56,2024-02-27,Delivered
ZPT101683,CUST2664,Preeti Trivedi,Sunfeast Dark Fantasy 75g,Biscuits,4,920.57,2024-10-05,Delivered
ZPT101684,CUST1244,Bhavna Yadav,Dove Shampoo 180ml,Personal Care,1,586.82,2023-08-09,Pending
ZPT101685,CUST3675,Gaurav Kapoor,Amul Milk 1L,Dairy,4,411.54,2023-07-24,Delivered
ZPT101686,CUST2728,Sneha Iyer,Mother Dairy Curd 400g,Dairy,9,260.48,2023-02-02,Returned
ZPT101687,CUST3900,Riya Desai,Sprite 750ml,Cold Drinks,8,412.56,2023-04-15,Processing
ZPT101688,CUST4312,Aarav Shah,Dettol Soap 75g,Personal Care,3,93.59,2024-10-17,Delivered
ZPT101689,CUST3525,Simran Kaur,Haldiram Bhujia 200g,Snacks,4,18.82,2023-08-20,Processing
ZPT101690,CUST2178,Sunita Rawat,Paper Boat Aam Panna 250ml,Juices,5,704.15,2024-12-12,Cancelled
ZPT101691,CUST1440,Varun Saxena,Paper Boat Aam Panna 250ml,Juices,1,400.21,2024-04-24,Cancelled
ZPT101692,CUST4132,Gaurav Kapoor,Pilsbury Maida 1kg,Staples,5,442.47,2024-04-25,Processing
ZPT101693,CUST4326,Aditi Choudhary,Mother Dairy Curd 400g,Dairy,9,889.48,2023-06-13,Pending
ZPT101694,CUST4882,Sneha Iyer,MTR Poha 500g,Breakfast,8,859.19,2024-10-21,Delivered
ZPT101695,CUST4307,Kavya Nair,Fortune Sunflower Oil 1L,Oils,10,764.49,2023-02-27,Delivered
ZPT101696,CUST1136,Meera Thomas,Lays Cream Onion 26g,Snacks,7,776.11,2023-08-22,Cancelled
ZPT101697,CUST1190,Manish Tiwari,India Gate Basmati 1kg,Staples,5,11.46,2023-10-20,Pending
ZPT101698,CUST4158,Tarun Banerjee,Kellogg's Corn Flakes 250g,Breakfast,9,778.58,2023-08-09,Delivered
ZPT101699,CUST1872,Nikhil Chopra,Parle-G Biscuits 100g,Biscuits,7,113.67,2023-03-22,Processing
ZPT101700,CUST3224,Varun Saxena,Quaker Oats 500g,Breakfast,4,933.04,2023-08-09,Delivered
ZPT101701,CUST4952,Swati Kulkarni,Fortune Sunflower Oil 1L,Oils,6,861.85,2023-11-13,Returned
ZPT101702,CUST4358,Rajesh Sinha,Sunfeast Dark Fantasy 75g,Biscuits,3,513.39,2024-01-15,Delivered
ZPT101703,CUST1760,Riya Desai,Pilsbury Maida 1kg,Staples,3,228.72,2023-07-15,Cancelled
ZPT101704,CUST2579,Varun Saxena,Colgate Toothpaste 200g,Personal Care,2,911.92,2024-09-24,Pending
ZPT101705,CUST1145,Pooja Reddy,Real Fruit Juice 1L,Juices,4,699.15,2023-02-18,Delivered
ZPT101706,CUST2064,Sneha Iyer,India Gate Basmati 1kg,Staples,3,839.05,2023-11-13,Delivered
ZPT101707,CUST2080,Kavya Nair,Lay's Classic Chips 26g,Snacks,4,230.87,2024-11-12,Delivered
ZPT101708,CUST2381,Meera Thomas,Fortune Rice 5kg,Staples,9,409.95,2023-03-15,Cancelled
ZPT101709,CUST3165,Rajesh Sinha,Bournvita 500g,Beverages,4,46.43,2023-05-09,Pending
ZPT101710,CUST4591,Harsh Malhotra,Parle-G Biscuits 100g,Biscuits,5,178.87,2023-04-01,Delivered
ZPT101711,CUST2852,Priya Mehta,Kellogg's Corn Flakes 250g,Breakfast,10,786.22,2024-09-14,Delivered
ZPT101712,CUST3052,Bhavna Yadav,Nescafe Classic 50g,Beverages,4,547.08,2024-05-05,Pending
ZPT101713,CUST4624,Preeti Trivedi,Saffola Gold Oil 1L,Oils,4,313.15,2024-03-09,Returned
ZPT101714,CUST3622,Aditi Choudhary,Fortune Rice 5kg,Staples,8,111.89,2023-06-07,Cancelled
ZPT101715,CUST4734,Suresh Rao,Parle-G Biscuits 100g,Biscuits,3,104.01,2024-05-19,Returned
ZPT101716,CUST4165,Anita Dubey,Saffola Gold Oil 1L,Oils,3,725.16,2023-01-11,Cancelled
ZPT101717,CUST2193,Neha Gupta,Maggi Noodles 70g,Instant Food,7,515.81,2024-02-08,Cancelled
ZPT101718,CUST1455,Lakshmi Bose,Minute Maid Orange 1L,Juices,1,163.44,2023-03-28,Processing
ZPT101719,CUST3080,Arjun Patel,Surf Excel 1kg,Cleaning,1,403.95,2024-10-22,Delivered
ZPT101720,CUST1304,Aarav Shah,Bournvita 500g,Beverages,9,258.68,2023-11-24,Delivered
ZPT101721,CUST1652,Priya Mehta,Fortune Rice 5kg,Staples,2,652.37,2024-09-14,Cancelled
ZPT101722,CUST2496,Varun Saxena,Lay's Classic Chips 26g,Snacks,10,570.28,2024-10-10,Delivered
ZPT101723,CUST1607,Rahul Joshi,Real Fruit Juice 1L,Juices,1,251.9,2023-10-05,Pending
ZPT101724,CUST4066,Meera Thomas,Kellogg's Corn Flakes 250g,Breakfast,10,303.14,2024-02-04,Cancelled
ZPT101725,CUST1279,Rajesh Sinha,Red Bull 250ml,Energy Drinks,4,269.26,2023-01-10,Delivered
ZPT101726,CUST3170,Arjun Patel,Lays Cream Onion 26g,Snacks,6,64.75,2024-10-14,Delivered
ZPT101727,CUST1324,Amit Sharma,Saffola Gold Oil 1L,Oils,9,204.77,2023-10-01,Delivered
ZPT101728,CUST3791,Rajesh Sinha,Pilsbury Maida 1kg,Staples,3,776.29,2024-11-22,Delivered
ZPT101729,CUST3210,Anjali Menon,Dove Shampoo 180ml,Personal Care,6,867.1,2024-02-10,Delivered
ZPT101730,CUST1188,Nikhil Chopra,Fortune Rice 5kg,Staples,5,632.55,2023-06-01,Delivered
ZPT101731,CUST4754,Rahul Joshi,Haldiram Bhujia 200g,Snacks,7,797.1,2023-01-25,Processing
ZPT101732,CUST4877,Shreya Agarwal,Colgate Toothpaste 200g,Personal Care,6,259.2,2024-02-18,Delivered
ZPT101733,CUST3410,Nisha Pandey,Quaker Oats 500g,Breakfast,10,975.23,2024-08-20,Delivered
ZPT101734,CUST2846,Anjali Menon,Tropicana Guava 1L,Juices,5,131.19,2023-07-24,Delivered
ZPT101735,CUST1656,Farhan Qureshi,Saffola Gold Oil 1L,Oils,1,432.75,2023-11-09,Delivered
ZPT101736,CUST1855,Aarav Shah,Amul Milk 1L,Dairy,8,977.67,2024-06-13,Delivered
ZPT101737,CUST4981,Aditi Choudhary,Real Fruit Juice 1L,Juices,7,295.8,2024-08-15,Delivered
ZPT101738,CUST3292,Priya Mehta,Sprite 750ml,Cold Drinks,6,544.49,2024-12-12,Delivered
ZPT101739,CUST4376,Nisha Pandey,Surf Excel 1kg,Cleaning,10,555.57,2024-05-27,Delivered
ZPT101740,CUST2902,Deepak Mishra,Vim Dishwash Bar 200g,Cleaning,10,532.7,2024-06-08,Returned
ZPT101741,CUST1047,Swati Kulkarni,Surf Excel 1kg,Cleaning,1,688.08,2023-02-08,Delivered
